Date,Time,Age,ISBN,Title,Authors,Line Type,Sale/Order ID,Condition,Section,Location,Binding,Publisher,Source,Event,Quantity,Unit,Credit Used,Discount,Extended,Cost,Credit,Cash,Store Rem.,Chain Rem.,On Order,Sale Type,Register,Barcode,Customer
2026-04-18,7:26 PM,71 days,9781939728722,Dark Star Requiem,Shoufani Hind,Sale,21413,New,Poetry,Floor,Trade Paperback,Diode Editions,,,1,$18.00,$0.00,$0.00,$18.00,$0.00,$0.00,$0.00,5,5,0,Sale,CashDrawer1,9789910191039,
2026-04-18,7:26 PM,45 days,9798888906521,Mermaid Theory: Poems,"Salameh, Maya",Sale,21413,New,Poetry,Floor,Trade Paperback,Haymarket Books,Ingram Book Company,,1,$17.00,$0.00,$0.00,$17.00,$9.16,$9.16,$0.00,14,14,0,Sale,CashDrawer1,9789910191367,
2026-04-18,7:26 PM,71 days,9781939728708,We Had Mansions: Poems,Shunnarah Mandy,Sale,21413,New,Poetry,Floor,Trade Paperback,Diode Editions,,,1,$18.00,$0.00,$0.00,$18.00,$0.00,$0.00,$0.00,9,9,0,Sale,CashDrawer1,9789910191046,
2026-04-18,7:26 PM,51 days,9781735924298,A book with a hole in it,"Youssef, Kamelya Omayma",Sale,21413,New,Poetry,Floor,Trade Paperback,Wendy's Subway,Asterism Books,,1,$18.00,$0.00,$0.00,$18.00,$9.94,$9.94,$0.00,3,3,0,Sale,CashDrawer1,9789910191190,
2026-04-18,7:26 PM,105 days,9780300276763,Enheduana: The Complete Poems of the World's First Author,"Helle, Sophus",Sale,21413,New,Poetry,Floor,Trade Paperback,Yale University Press,Ingram Book Company,,1,$22.00,$0.00,$0.00,$22.00,$13.20,$13.20,$0.00,0,0,0,Sale,CashDrawer1,9789910189005,
2026-04-18,7:26 PM,358 days,9781644453193,Dissenters,"Rakha, Youssef",Sale,21413,New,Science Fiction & Fantasy,Floor,Trade Paperback,Graywolf Press,Ingram Book Company,,1,$17.00,$0.00,$0.00,$17.00,$9.86,$9.86,$0.00,4,4,0,Sale,CashDrawer1,9789910179334,
2026-04-18,7:26 PM,160 days,9780143137092,Eyeliner: A Cultural History,"Hankir, Zahra",Sale,21413,New,History,Floor,Hardcover,Penguin Books,Ingram Book Company,,1,$26.00,$0.00,$0.00,$26.00,$15.60,$15.60,$0.00,0,0,0,Sale,CashDrawer1,9789910185274,
2026-04-18,7:26 PM,105 days,9780316595810,Night Is Not for You,"Quotah, Eman",Sale,21413,New,Fiction,Floor,Trade Paperback,Run for It,Ingram Book Company,,1,$18.99,$0.00,$0.00,$18.99,$11.01,$11.01,$0.00,3,3,0,Sale,CashDrawer1,9789910189043,
2026-04-18,7:26 PM,105 days,9781623715830,Slightest Green,"Mustafah, Sahar",Sale,21413,New,Fiction,Floor,Hardcover,Interlink Books,Ingram Book Company,,1,$24.95,$0.00,$0.00,$24.95,$16.24,$16.24,$0.00,1,1,0,Sale,CashDrawer1,9789910189081,
2026-04-18,7:26 PM,71 days,9781939728722,Dark Star Requiem,Shoufani Hind,Sale,21413,New,Poetry,Floor,Trade Paperback,Diode Editions,,,1,$18.00,$0.00,$0.00,$18.00,$0.00,$0.00,$0.00,5,5,0,Sale,CashDrawer1,9789910191039,
2026-04-18,7:26 PM,45 days,9798888906521,Mermaid Theory: Poems,"Salameh, Maya",Sale,21413,New,Poetry,Floor,Trade Paperback,Haymarket Books,Ingram Book Company,,1,$17.00,$0.00,$0.00,$17.00,$9.16,$9.16,$0.00,14,14,0,Sale,CashDrawer1,9789910191367,
2026-04-18,7:26 PM,105 days,9780316595810,Night Is Not for You,"Quotah, Eman",Sale,21413,New,Fiction,Floor,Trade Paperback,Run for It,Ingram Book Company,,1,$18.99,$0.00,$0.00,$18.99,$11.01,$11.01,$0.00,3,3,0,Sale,CashDrawer1,9789910189043,
2026-04-18,7:26 PM,184 days,9781643622910,Monk Fruit,"Salem, Edward",Sale,21413,New,Poetry,Floor,Trade Paperback,Nightboat Books,Ingram Book Company,,1,$18.95,$0.00,$0.00,$18.95,$11.37,$11.37,$0.00,1,1,0,Sale,CashDrawer1,9789910185816,
2026-04-18,7:26 PM,71 days,9781939728722,Dark Star Requiem,Shoufani Hind,Sale,21413,New,Poetry,Floor,Trade Paperback,Diode Editions,,,1,$18.00,$0.00,$0.00,$18.00,$0.00,$0.00,$0.00,5,5,0,Sale,CashDrawer1,9789910191039,
2026-04-18,7:26 PM,71 days,281BVP1000855,Difficult,"Zeinati, Rewa",Sale,21413,New,Poetry,Floor,Trade Paperback,,,,1,$12.00,$0.00,$0.00,$12.00,$0.00,$0.00,$0.00,9,9,0,Sale,CashDrawer1,9789910191022,
2026-04-18,7:26 PM,105 days,9780316595810,Night Is Not for You,"Quotah, Eman",Sale,21413,New,Fiction,Floor,Trade Paperback,Run for It,Ingram Book Company,,1,$18.99,$0.00,$0.00,$18.99,$11.01,$11.01,$0.00,3,3,0,Sale,CashDrawer1,9789910189043,
2026-04-18,7:26 PM,105 days,9781623715830,Slightest Green,"Mustafah, Sahar",Sale,21413,New,Fiction,Floor,Hardcover,Interlink Books,Ingram Book Company,,1,$24.95,$0.00,$0.00,$24.95,$16.24,$16.24,$0.00,1,1,0,Sale,CashDrawer1,9789910189081,
2026-04-18,7:26 PM,45 days,9798888906521,Mermaid Theory: Poems,"Salameh, Maya",Sale,21413,New,Poetry,Floor,Trade Paperback,Haymarket Books,Ingram Book Company,,1,$17.00,$0.00,$0.00,$17.00,$9.16,$9.16,$0.00,14,14,0,Sale,CashDrawer1,9789910191367,
2026-04-18,7:26 PM,105 days,9781623715830,Slightest Green,"Mustafah, Sahar",Sale,21413,New,Fiction,Floor,Hardcover,Interlink Books,Ingram Book Company,,1,$24.95,$0.00,$0.00,$24.95,$16.24,$16.24,$0.00,1,1,0,Sale,CashDrawer1,9789910189081,
2026-04-18,7:26 PM,105 days,9781623715830,Slightest Green,"Mustafah, Sahar",Sale,21413,New,Fiction,Floor,Hardcover,Interlink Books,Ingram Book Company,,1,$24.95,$0.00,$0.00,$24.95,$16.24,$16.24,$0.00,1,1,0,Sale,CashDrawer1,9789910189081,
2026-04-18,7:26 PM,45 days,9798888906521,Mermaid Theory: Poems,"Salameh, Maya",Sale,21413,New,Poetry,Floor,Trade Paperback,Haymarket Books,Ingram Book Company,,1,$17.00,$0.00,$0.00,$17.00,$9.16,$9.16,$0.00,14,14,0,Sale,CashDrawer1,9789910191367,
2026-04-18,7:26 PM,71 days,9781939728722,Dark Star Requiem,Shoufani Hind,Sale,21413,New,Poetry,Floor,Trade Paperback,Diode Editions,,,1,$18.00,$0.00,$0.00,$18.00,$0.00,$0.00,$0.00,5,5,0,Sale,CashDrawer1,9789910191039,
2026-04-18,7:26 PM,105 days,9780316595810,Night Is Not for You,"Quotah, Eman",Sale,21413,New,Fiction,Floor,Trade Paperback,Run for It,Ingram Book Company,,1,$18.99,$0.00,$0.00,$18.99,$11.01,$11.01,$0.00,3,3,0,Sale,CashDrawer1,9789910189043,
2026-04-18,7:26 PM,105 days,9781623715830,Slightest Green,"Mustafah, Sahar",Sale,21413,New,Fiction,Floor,Hardcover,Interlink Books,Ingram Book Company,,1,$24.95,$0.00,$0.00,$24.95,$16.24,$16.24,$0.00,1,1,0,Sale,CashDrawer1,9789910189081,
2026-04-18,7:26 PM,45 days,9798888906521,Mermaid Theory: Poems,"Salameh, Maya",Sale,21413,New,Poetry,Floor,Trade Paperback,Haymarket Books,Ingram Book Company,,1,$17.00,$0.00,$0.00,$17.00,$9.16,$9.16,$0.00,14,14,0,Sale,CashDrawer1,9789910191367,
2026-04-18,7:26 PM,105 days,9780316595810,Night Is Not for You,"Quotah, Eman",Sale,21413,New,Fiction,Floor,Trade Paperback,Run for It,Ingram Book Company,,1,$18.99,$0.00,$0.00,$18.99,$11.01,$11.01,$0.00,3,3,0,Sale,CashDrawer1,9789910189043,
2026-04-18,7:27 PM,105 days,9780316595810,Night Is Not for You,"Quotah, Eman",Sale,21414,New,Fiction,Floor,Trade Paperback,Run for It,Ingram Book Company,,1,$18.99,$0.00,$4.75,$14.24,$11.01,$11.01,$0.00,3,3,0,Sale,CashDrawer1,9789910189043,Sydney Stabler
2026-04-18,7:27 PM,105 days,9781623715830,Slightest Green,"Mustafah, Sahar",Sale,21414,New,Fiction,Floor,Hardcover,Interlink Books,Ingram Book Company,,1,$24.95,$0.00,$6.24,$18.71,$16.24,$16.24,$0.00,1,1,0,Sale,CashDrawer1,9789910189081,Sydney Stabler
2026-04-18,7:27 PM,45 days,9798888906521,Mermaid Theory: Poems,"Salameh, Maya",Sale,21414,New,Poetry,Floor,Trade Paperback,Haymarket Books,Ingram Book Company,,1,$17.00,$0.00,$4.25,$12.75,$9.16,$9.16,$0.00,14,14,0,Sale,CashDrawer1,9789910191367,Sydney Stabler
2026-04-19,2:52 PM,68 days,9781555976903,Citizen: An American Lyric,"Rankine, Claudia",Sale,21415,Used - Like New,Poetry,Floor,Trade Paperback,Graywolf Press,Christine Kanownik,,1,$8.00,$0.00,$0.00,$8.00,$6.00,$6.00,$0.00,0,0,0,Sale,CashDrawer1,9789910191077,
2026-04-19,3:34 PM,0 days,281BVP1000971,2025 T-Shirt,,Sale,21416,New,3x4 Notebook,Archive,Unknown,,,,1,$20.00,$0.00,$3.00,$17.00,$0.00,$10.80,$0.00,0,0,0,Sale,CashDrawer1,9789910192999,
2026-04-19,3:34 PM,7 days,281BVP1000995,Identified as a Cyborg,"Henrichs, Carl",Sale,21416,New,Poetry,Floor,New Trade,Intersectional Press,Brooke Harris,,1,$6.00,$0.00,$0.00,$6.00,$4.80,$4.80,$0.00,1,1,0,Sale,CashDrawer1,9789910192975,
2026-04-19,5:25 PM,43 days,9798888900727,Case for Open Borders,"Washington, John",Sale,21417,New,Social Sciences,Floor,Trade Paperback,Haymarket Books,Ingram Book Company,,1,$19.95,$0.00,$0.00,$19.95,$10.77,$10.77,$0.00,1,1,0,Sale,CashDrawer1,9789910191671,
2026-04-19,5:27 PM,"2,468 days",9780813540931,With the Weathermen: The Personal Journal of a Revolutionary Woman (Subterranean Lives),"Stern, Susan",Sale,21418,Used - Very Good,Radical Reads,Floor,Trade Paperback,Rutgers University Press,kristin rose,,1,$8.00,$0.00,$0.00,$8.00,$4.00,$4.00,$0.00,0,0,0,Sale,CashDrawer1,9789910057427,
2026-04-23,7:00 PM,"1,230 days",9780448484174,Pretty,"Sayre, Justin",Sale,21419,Used - Very Good,Fiction,Floor,Hardcover,Grosset & Dunlap,Eli Rarey,,1,$8.00,$0.00,$0.00,$8.00,$1.60,$1.60,$0.00,0,0,0,Sale,CashDrawer1,9789910124983,
2026-04-23,7:36 PM,182 days,9781608469543,Citizen Illegal (BreakBeat Poets),"Olivarez, José",Sale,21420,New,Poetry,Floor,Trade Paperback,Haymarket Books,Ingram Book Company,,1,$16.00,$0.00,$0.00,$16.00,$8.64,$8.64,$0.00,2,2,0,Sale,CashDrawer1,9789910186226,
2026-04-23,7:36 PM,600 days,281BVP1000796,Stupor Morning Glories in a Pink Toilet,,Sale,21420,New,Zine,Archive,New Trade,,Steve  Hughes,,1,$1.00,$0.00,$0.00,$1.00,$0.50,$0.50,$0.00,4,4,0,Sale,CashDrawer1,9789910168147,
2026-04-23,7:36 PM,"2,350 days",281BVP1000042,Stupor Unfixable,"Hughes, Steve",Sale,21420,New,Local Fiction,Floor,Unknown,Stupor House, Hughes (Stupor),,1,$2.00,$0.00,$0.00,$2.00,$1.60,$1.60,$0.00,4,4,0,Sale,CashDrawer1,9789910064401,
2026-04-23,7:36 PM,"2,350 days",281BVP1000349,Stupor Office Zombies,"Hughes, Steve",Sale,21420,New,Local Fiction,Floor,Saddle Stitch,Stupor House, Hughes (Stupor),,1,$2.00,$0.00,$0.00,$2.00,$1.60,$1.60,$0.00,1,1,0,Sale,CashDrawer1,9789910064494,
2026-04-24,6:29 PM,111 days,9780316595810,Night Is Not for You,"Quotah, Eman",Sale,21421,New,Fiction,Floor,Trade Paperback,Run for It,Ingram Book Company,,1,$18.99,$0.00,$4.75,$14.24,$11.01,$11.01,$0.00,3,3,0,Sale,CashDrawer1,9789910189043,Sabrina Balgamwalla
2026-04-24,6:29 PM,111 days,9781623715830,Slightest Green,"Mustafah, Sahar",Sale,21421,New,Fiction,Floor,Hardcover,Interlink Books,Ingram Book Company,,1,$24.95,$0.00,$6.24,$18.71,$16.24,$16.24,$0.00,1,1,0,Sale,CashDrawer1,9789910189081,Sabrina Balgamwalla
2026-04-24,8:14 PM,569 days,9780063095731,Cat Who Saved Books,"Natsukawa, Sosuke",Sale,21422,New,Fiction,Floor,Trade Paperback,Harpervia,Harper Collins,,1,$18.99,$0.00,$4.75,$14.24,$10.44,$10.44,$0.00,0,0,0,Sale,CashDrawer1,9789910169823,Sydney Stabler
2026-04-24,8:14 PM,"1,594 days",9781611808247,"This Long Thread: Women of Color on Craft, Community, and Connection","Hewett, Jen",Sale,21422,New,Crafts & Hobbies,Floor,Trade Paperback,Roost Books, Penguin Random House,,1,$24.95,$0.00,$6.24,$18.71,$12.48,$12.48,$0.00,0,0,0,Sale,CashDrawer1,9789910091292,Sydney Stabler
2026-04-25,2:13 PM,170 days,9781338680652,Naomi the Rainbow Glitter Dragon (Dragon Girls #3),"Mara, Maddy",Sale,21423,New,Young Readers,Floor,Trade Paperback,Scholastic Paperbacks,Ingram Book Company,,1,$5.99,$0.00,$0.00,$5.99,$3.59,$3.59,$0.00,0,0,0,Sale,CashDrawer1,9789910186844,Carl Henrichs
2026-04-25,2:37 PM,"1,365 days",9780307455161,Sag Harbor,"Whitehead, Colson",Sale,21424,New,Fiction,Floor,Trade Paperback,Anchor, Penguin Random House,,1,$16.95,$0.00,$1.70,$15.25,$8.47,$8.47,$0.00,0,0,0,Sale,CashDrawer1,9789910112669,Nichole Joos
2026-04-25,2:40 PM,155 days,9780156007757,Blindness (Harvest Book),"Saramago, Jose",Sale,21425,New,Fiction,Floor,Trade Paperback,Harvest Books,Ingram Book Company,,1,$18.99,$0.00,$0.00,$18.99,$11.39,$11.39,$0.00,1,1,0,Sale,CashDrawer1,9789910187919,
2026-04-25,2:40 PM,170 days,9780063048799,"Furies: Women, Vengeance, and Justice","Flock, Elizabeth",Sale,21425,New,Social Sciences,Floor,Trade Paperback,Harper Perennial,Ingram Book Company,,1,$17.99,$0.00,$0.00,$17.99,$10.79,$10.79,$0.00,0,0,0,Sale,CashDrawer1,9789910187018,
2026-04-25,2:40 PM,35 days,9780385721677,Oryx and Crake (The MaddAddam Trilogy),"Atwood, Margaret",Sale,21425,New,Fiction,Floor,Trade Paperback,Anchor,Ingram Book Company,,1,$19.00,$0.00,$0.00,$19.00,$11.40,$11.40,$0.00,1,1,0,Sale,CashDrawer1,9789910192012,
2026-04-25,2:43 PM,170 days,9781250321688,Biography of X,"Lacey, Catherine",Sale,21426,New,Fiction,Floor,Trade Paperback,Picador Paper,Ingram Book Company,,1,$19.00,$0.00,$0.00,$19.00,$11.40,$11.40,$0.00,0,0,0,Sale,CashDrawer1,9789910187063,
2026-04-25,2:43 PM,91 days,9780525522133,My Year of Rest and Relaxation: A Novel,"Moshfegh, Ottessa",Sale,21426,New,Fiction,Floor,Trade Paperback,Penguin Books,Ingram Book Company,,1,$19.00,$0.00,$0.00,$19.00,$11.40,$11.40,$0.00,0,0,0,Sale,CashDrawer1,9789910189913,
2026-04-25,2:43 PM,168 days,9781849355520,"Ancestors: A Grievers Novel (Grievers Trilogy, Book 3)","Brown, Adrienne Maree",Sale,21426,New,Fiction,Floor,Trade Paperback,AK Press,Ingram Book Company,,1,$19.00,$0.00,$0.00,$19.00,$10.26,$10.26,$0.00,0,0,0,Sale,CashDrawer1,9789910187186,
2026-04-25,2:43 PM,13 days,281BVP1000039,Stupor Pure Trash,"Hughes, Steve",Sale,21426,New,Local Fiction,Floor,Unknown,Stupor House,Steve  Hughes,,1,$2.00,$0.00,$0.00,$2.00,$1.60,$1.60,$0.00,3,3,0,Sale,CashDrawer1,9789910192869,
2026-04-25,2:43 PM,13 days,281BVP1000796,Stupor Morning Glories in a Pink Toilet,,Sale,21426,New,Zine,Archive,New Trade,,Steve  Hughes,,1,$1.00,$0.00,$0.00,$1.00,$0.54,$0.54,$0.00,4,4,0,Sale,CashDrawer1,9789910192890,
2026-04-25,2:47 PM,"2,051 days",11118,Community-Supporter Membership,,Sale,21427,New,Branded Merchandise,Floor,,,,,1,$25.00,$0.00,$0.00,$25.00,$11.50,$11.50,$0.00,0,0,0,Sale,CashDrawer1,9789910072826,Judith Feist
2026-04-25,2:47 PM,171 days,9780806540665,The Menopause Manifesto: Own Your Health with Facts and Feminism,"Gunter, Dr. Jen",Sale,21427,New,"Diet, Health & Fitness",Floor,Trade Paperback,Citadel, Penguin Random House,,1,$19.95,$0.00,$2.00,$17.95,$9.97,$9.97,$0.00,0,0,0,Sale,CashDrawer1,9789910186608,Judith Feist
2026-04-25,2:47 PM,168 days,9780197587829,Things She Carried: A Cultural History of the Purse in America,"Casey, Kathleen B",Sale,21427,New,3x4 Notebook,Archive,Hardcover,Oxford University Press,Ingram Book Company,,1,$34.99,$0.00,$3.50,$31.49,$24.49,$24.49,$0.00,0,0,0,Sale,CashDrawer1,9789910187353,Judith Feist
2026-04-25,2:47 PM,729 days,2300843914440,Eat sleep read local magnet,,Sale,21427,New,Branded Merchandise,Floor,magnet,,Ingram Book Company,,1,$3.99,$0.00,$0.00,$3.99,$2.19,$2.19,$0.00,3,3,0,Sale,CashDrawer1,9789910159602,Judith Feist
2026-04-25,2:47 PM,126 days,11242,Book Suey T-shirt 2025 Supply,,Sale,21427,New,Branded Merchandise,Floor,,,,,1,$20.00,$0.00,$20.00,$0.00,$0.00,$14.28,$0.00,30,30,0,Sale,CashDrawer1,9789910188664,Judith Feist
2026-04-25,2:54 PM,168 days,9781324050872,Brutalities: A Love Story,"Steines, Margo",Sale,21428,New,Essays,Floor,Trade Paperback,W.W. Norton and Company,Ingram Book Company,,1,$17.95,$0.00,$0.00,$17.95,$10.77,$10.77,$0.00,0,0,0,Sale,CashDrawer1,9789910187308,
2026-04-25,3:42 PM,36 days,281BVP1000957,Block Party Puzzles,Sala & Emily,Sale,21431,New,"Arts, Music & Film",Floor,New Trade,bnlock party, Book Suey,,1,$20.00,$0.00,$2.00,$18.00,$20.00,$20.00,$0.00,13,13,0,Sale,CashDrawer1,9789910188381,Graham Hollister
2026-04-25,3:56 PM,736 days,9780262547611,The Inhumans and Other Stories: A Selection of Bengali Science Fiction (MIT Press / Radium Age),,Sale,21432,New,Science Fiction & Fantasy,Floor,Trade Paperback,The MIT Press,Ingram Book Company,,1,$19.95,$0.00,$4.99,$14.96,$11.97,$11.97,$0.00,0,0,0,Sale,CashDrawer1,9789910159022,Avery Shelton
2026-04-25,3:56 PM,107 days,9781419701511,Hippopposites,"Coat, Janik",Sale,21432,New,Children's,Floor,Board,Harry N. Abrams,Ingram Book Company,,1,$16.99,$0.00,$4.25,$12.74,$10.19,$10.19,$0.00,1,1,0,Sale,CashDrawer1,9789910189326,Avery Shelton
2026-04-25,4:18 PM,0 days,281BVP1000998,Book Suey Journal,,Sale,21434,New,3x4 Notebook,Archive,Saddle Stitch,,,,1,$6.00,$0.00,$0.00,$6.00,$0.00,$0.00,$0.00,11,11,0,Sale,CashDrawer1,9789910193033,
2026-04-25,4:50 PM,"2,051 days",11118,Community-Supporter Membership,,Sale,21435,New,Branded Merchandise,Floor,,,,,1,$25.00,$0.00,$0.00,$25.00,$11.50,$11.50,$0.00,0,0,0,Sale,CashDrawer1,9789910072826,Jaclyn Kovalcik
2026-04-25,4:50 PM,384 days,9781892061812,I Don't Think of You (Until I Do),"Ryckman, Tatiana",Sale,21435,New,Fiction,Floor,Trade Paperback,Future Tense Books,Ingram Book Company,,1,$12.00,$0.00,$1.20,$10.80,$9.60,$9.60,$0.00,0,0,0,Sale,CashDrawer1,9789910178771,Jaclyn Kovalcik
2026-04-25,4:50 PM,21 days,281BVP1000993,October,"Turkmani, Nur",Sale,21435,New,Poetry,Floor,New Trade,Hajar Press,Asterism Books,,1,$20.95,$0.00,$2.10,$18.85,$12.53,$12.53,$0.00,1,1,0,Sale,CashDrawer1,9789910192296,Jaclyn Kovalcik
2026-04-25,4:50 PM,547 days,9780991429851,Human Achievements,"Hunter, Lauren",Sale,21435,New,Poetry,Floor,Trade Paperback,Birds,Asterism Books,,1,$16.00,$0.00,$1.60,$14.40,$8.83,$8.83,$0.00,0,0,0,Sale,CashDrawer1,9789910170850,Jaclyn Kovalcik
2026-04-25,4:50 PM,"1,522 days",9781250195029,Them: Why We Hate Each Other--and How to Heal,"Sasse, Ben",Sale,21435,New,Non-Fiction,Floor,Trade Paperback,St. Martin's Griffin,  Macmillan,,1,$17.99,$0.00,$1.80,$16.19,$9.00,$9.00,$0.00,0,0,0,Sale,CashDrawer1,9789910097058,Jaclyn Kovalcik
2026-04-25,4:50 PM,86 days,9781682684344,"Wear, Repair, Repurpose: A Maker's Guide to Mending and Upcycling Clothes","Fulop, Lily",Sale,21435,New,3x4 Notebook,Archive,Trade Paperback,Countryman Press,Ingram Book Company,,1,$19.95,$0.00,$2.00,$17.95,$11.97,$11.97,$0.00,0,0,0,Sale,CashDrawer1,9789910190346,Jaclyn Kovalcik
2026-04-25,4:50 PM,97 days,9780525536512,Digital Minimalism: Choosing a Focused Life in a Noisy World,"Newport, Cal",Sale,21435,New,Non-Fiction,Floor,Hardcover,Portfolio, Penguin Random House,,1,$30.00,$0.00,$3.00,$27.00,$15.00,$15.00,$0.00,0,0,0,Sale,CashDrawer1,9789910189722,Jaclyn Kovalcik
2026-04-25,4:50 PM,126 days,11242,Book Suey T-shirt 2025 Supply,,Sale,21435,New,Branded Merchandise,Floor,,,,,1,$20.00,$0.00,$20.00,$0.00,$0.00,$14.28,$0.00,30,30,0,Sale,CashDrawer1,9789910188664,Jaclyn Kovalcik
2026-04-25,4:54 PM,289 days,9781849355285,"Atoms Never Touch (Emergent Strategy, 10)","cárdenas, micha",Sale,21436,New,Science Fiction & Fantasy,Floor,Trade Paperback,AK Press,Ingram Book Company,,1,$16.00,$0.00,$0.00,$16.00,$8.64,$8.64,$0.00,0,0,0,Sale,CashDrawer1,9789910183591,
2026-04-25,4:54 PM,608 days,9781637152997,The Tea Dragon Tapestry (3) (The Tea Dragon Society),"O'Neill, K.",Sale,21436,New,Fiction,Floor,Trade Paperback,Oni Press,Ingram Book Company,,1,$12.99,$0.00,$0.00,$12.99,$7.79,$7.79,$0.00,0,0,0,Sale,CashDrawer1,9789910167843,
2026-04-25,4:54 PM,608 days,9781620109830,The Tea Dragon Festival (2) (The Tea Dragon Society),"O'Neill, K.",Sale,21436,New,Science Fiction & Fantasy,Floor,Trade Paperback,Oni Press,Ingram Book Company,,1,$9.99,$0.00,$0.00,$9.99,$5.99,$5.99,$0.00,0,0,0,Sale,CashDrawer1,9789910167973,
2026-04-25,4:54 PM,856 days,281BVP1000678,Detroit Lit Mag #5,"Hunter, Robert",Sale,21436,New,Zine,Floor,Unknown,,Robert Hunter,,1,$5.00,$0.00,$0.00,$5.00,$4.00,$4.00,$0.00,0,0,0,Sale,CashDrawer1,9789910152894,
2026-04-25,4:55 PM,472 days,9781662602856,Berlin Atomized,"Kornberg, Julia",Sale,21437,New,Fiction,Floor,Hardcover,Astra House, Penguin Random House,,1,$25.00,$0.00,$0.00,$25.00,$12.50,$12.50,$0.00,0,0,0,Sale,CashDrawer1,9789910174889,
2026-04-25,5:01 PM,91 days,9781250806710,"Wolf Hall (Wolf Hall Trilogy, 1)","Mantel, Hilary",Sale,21438,New,Fiction,Floor,Trade Paperback,Picador Paper,Ingram Book Company,,1,$20.99,$0.00,$2.10,$18.89,$12.59,$12.59,$0.00,0,0,0,Sale,CashDrawer1,9789910189777,Maria Vujic
2026-04-25,5:04 PM,113 days,9781954218383,Smoke Drifts,"Anjuman, Nadia",Sale,21439,New,Poetry,Floor,Trade Paperback,World Poetry,Asterism Books,,1,$20.00,$0.00,$0.00,$20.00,$11.04,$11.04,$0.00,2,2,0,Sale,CashDrawer1,9789910188794,
2026-04-25,5:04 PM,"2,716 days",9780345537263,Rogues,,Sale,21439,Used - Very Good,Science Fiction & Fantasy,Floor,Hardcover,Bantam,Eric Anderson,,1,$12.00,$0.00,$0.00,$12.00,$7.50,$7.50,$0.00,0,0,0,Sale,CashDrawer1,9789910042041,
2026-04-25,5:15 PM,365 days,9780063114814,Weavers of Alamaxa,"Elsbai, Hadeer",Sale,21440,New,Science Fiction & Fantasy,Floor,Trade Paperback,Harper Voyager,Ingram Book Company,,1,$18.99,$0.00,$1.90,$17.09,$11.01,$11.01,$0.00,2,2,0,Sale,CashDrawer1,9789910179310,Kelly Krochmalny
2026-04-25,5:15 PM,107 days,9781982145859,"Waking the Witch: Reflections on Women, Magic, and Power","Grossman, Pam",Sale,21440,New,Gender Studies,Floor,Trade Paperback,Gallery Books,Ingram Book Company,,1,$14.00,$0.00,$1.40,$12.60,$8.40,$8.40,$0.00,0,0,0,Sale,CashDrawer1,9789910189418,Kelly Krochmalny
2026-04-25,5:15 PM,202 days,9781324020714,Man No One Believed: The Untold Story of the Georgia Church Murders,"Sharpe, Joshua",Sale,21440,New,Non-Fiction,Floor,Hardcover,W. W. Norton  & Company, Book Suey,,1,$29.99,$0.00,$3.00,$26.99,$29.99,$29.99,$0.00,0,0,0,Sale,CashDrawer1,9789910185649,Kelly Krochmalny
2026-04-25,5:15 PM,346 days,9780062227331,The Ghost Bride: A Novel (P.S.),"Choo, Yangsze",Sale,21440,New,Fiction,Floor,Trade Paperback,William Morrow Paperbacks,Ingram Book Company,,1,$18.99,$0.00,$1.90,$17.09,$11.39,$11.39,$0.00,0,0,0,Sale,CashDrawer1,9789910180316,Kelly Krochmalny
2026-04-25,5:15 PM,359 days,9781960534118,Counted With the Dead,"O'Keefe, Peter",Sale,21440,New,Fiction,Floor,Trade Paperback,Grendel Press,Peter O'Keefe,,1,$15.99,$0.00,$1.60,$14.39,$12.80,$12.80,$0.00,1,1,0,Sale,CashDrawer1,9789910179846,Kelly Krochmalny
2026-04-25,5:15 PM,35 days,9780807083697,Kindred (Bluestreak  Black Women Writers),"Butler, Octavia E.",Sale,21440,New,Science Fiction & Fantasy,Floor,Trade Paperback,Beacon Press,Ingram Book Company,,1,$17.00,$0.00,$1.70,$15.30,$10.20,$10.20,$0.00,0,0,0,Sale,CashDrawer1,9789910191954,Kelly Krochmalny
2026-04-25,5:15 PM,0 days,281BVP1000999,Independent Bookstore Day Tote 2026,,Sale,21440,New,3x4 Notebook,Archive,Novelty,,,,1,$10.00,$0.00,$10.00,$0.00,$0.00,$0.00,$0.00,9,9,0,Sale,CashDrawer1,9789910193040,Kelly Krochmalny
2026-04-25,5:19 PM,"1,277 days",281BVP1000475,Discount Books -  General $2,,Sale,21441,New,"Architecture, Design, Urban Studies",Floor,Trade Paperback,, Book Suey,,1,$2.00,$0.00,$0.00,$2.00,$0.00,$0.00,$0.00,0,0,0,Sale,CashDrawer1,9789910121159,
2026-04-25,5:23 PM,"3,073 days",9780316955126,Don't Stop the Carnival: A Novel,"Wouk, Herman",Sale,21442,Used - Good,Fiction,Floor,Trade Paperback,Back Bay Books,,,1,$5.00,$0.00,$0.00,$5.00,$2.50,$2.50,$0.00,0,0,0,Sale,CashDrawer1,9789910012990,
2026-04-25,5:28 PM,"1,288 days",9780316268363,Assembly,"Brown, Natasha",Sale,21443,New,Fiction,Floor,Trade Paperback,Back Bay Books,  Hachette,,1,$15.99,$0.00,$1.60,$14.39,$8.63,$8.63,$0.00,0,0,0,Sale,CashDrawer1,9789910120596,Brooke Davis
